county,date,aqi,pollutant,number_of_sites_reporting
Onondaga,2020-03-26,41,Ozone,1
Onondaga,2020-03-27,31,Ozone,1
Onondaga,2020-03-28,34,Ozone,1
Onondaga,2020-03-29,36,Ozone,1
Onondaga,2020-03-30,33,Ozone,1
Onondaga,2020-03-31,32,Ozone,1
Onondaga,2020-04-01,43,Ozone,1
Onondaga,2020-04-02,39,Ozone,1
Onondaga,2020-04-03,30,Ozone,1
Onondaga,2020-04-04,32,Ozone,1
Onondaga,2020-04-05,32,Ozone,1
Onondaga,2020-04-06,36,Ozone,1
Onondaga,2020-04-07,45,Ozone,1
Onondaga,2020-04-08,38,Ozone,1
Onondaga,2020-04-09,41,Ozone,1
Onondaga,2020-04-10,34,Ozone,1
Onondaga,2020-04-11,41,Ozone,1
Onondaga,2020-04-12,45,Ozone,1
Onondaga,2020-04-13,42,Ozone,1
Onondaga,2020-04-14,42,Ozone,1
Onondaga,2020-04-15,40,Ozone,1
Onondaga,2020-04-16,35,Ozone,1
Onondaga,2020-04-17,41,Ozone,1
Onondaga,2020-04-18,45,Ozone,1
Onondaga,2020-04-19,44,Ozone,1
Onondaga,2020-04-20,40,Ozone,1
Onondaga,2020-04-21,39,Ozone,1
Onondaga,2020-04-22,42,Ozone,1
Onondaga,2020-04-23,41,Ozone,1
Onondaga,2020-04-24,36,Ozone,1
Onondaga,2020-04-25,44,Ozone,1
Onondaga,2020-04-26,36,Ozone,1
Onondaga,2020-04-27,31,Ozone,1
Onondaga,2020-04-28,42,Ozone,1
Onondaga,2020-04-29,45,Ozone,1
Onondaga,2020-04-30,43,Ozone,1
Onondaga,2020-05-01,32,Ozone,1
Onondaga,2020-05-02,42,Ozone,1
Onondaga,2020-05-03,49,Ozone,1
Onondaga,2020-05-04,31,Ozone,1
Onondaga,2020-05-05,37,Ozone,1
Onondaga,2020-05-06,33,Ozone,1
Onondaga,2020-05-07,40,Ozone,1
Onondaga,2020-05-08,33,Ozone,1
Onondaga,2020-05-09,31,Ozone,1
Onondaga,2020-05-10,38,Ozone,1
Onondaga,2020-05-11,29,PM2.5,1
Onondaga,2020-05-12,36,Ozone,1
Onondaga,2020-05-13,38,Ozone,1
Onondaga,2020-05-14,47,Ozone,1
Onondaga,2020-05-15,42,Ozone,1
Onondaga,2020-05-16,33,Ozone,1
Onondaga,2020-05-17,37,Ozone,1
Onondaga,2020-05-18,32,Ozone,1
Onondaga,2020-05-19,41,Ozone,1
Onondaga,2020-05-20,41,Ozone,1
Onondaga,2020-05-21,54,Ozone,1
Onondaga,2020-05-22,45,Ozone,1
Onondaga,2020-05-23,44,Ozone,1
Onondaga,2020-05-24,41,Ozone,1
Onondaga,2020-05-25,35,Ozone,1
Onondaga,2020-05-26,61,Ozone,1
Onondaga,2020-05-27,48,Ozone,1
Onondaga,2020-05-28,27,Ozone,1
Onondaga,2020-05-29,36,Ozone,1
Onondaga,2020-05-30,37,Ozone,1
Onondaga,2020-05-31,32,Ozone,1
Onondaga,2020-06-01,38,Ozone,1
Onondaga,2020-06-02,42,Ozone,1
Onondaga,2020-06-03,47,Ozone,1
Onondaga,2020-06-04,58,Ozone,1
Onondaga,2020-06-05,74,Ozone,1
Onondaga,2020-06-06,45,Ozone,1
Onondaga,2020-06-07,26,Ozone,1
Onondaga,2020-06-08,31,Ozone,1
Onondaga,2020-06-09,71,Ozone,1
Onondaga,2020-06-10,42,PM2.5,1
Onondaga,2020-06-11,35,Ozone,1
Onondaga,2020-06-12,38,Ozone,1
Onondaga,2020-06-13,22,Ozone,1
Onondaga,2020-06-14,23,Ozone,1
Onondaga,2020-06-15,34,Ozone,1
Onondaga,2020-06-16,41,Ozone,1
Onondaga,2020-06-17,47,Ozone,1
Onondaga,2020-06-18,40,Ozone,1
Onondaga,2020-06-19,43,Ozone,1
Onondaga,2020-06-20,41,Ozone,1
Onondaga,2020-06-21,42,Ozone,1
Onondaga,2020-06-22,42,Ozone,1
Onondaga,2020-06-23,46,Ozone,1
Onondaga,2020-06-24,38,Ozone,1
Onondaga,2020-06-25,40,Ozone,1
Onondaga,2020-06-26,42,Ozone,1
Onondaga,2020-06-27,39,Ozone,1
Onondaga,2020-06-28,33,Ozone,1
Onondaga,2020-06-29,36,Ozone,1
Onondaga,2020-06-30,27,PM2.5,1
Onondaga,2020-07-01,35,Ozone,1
Onondaga,2020-07-02,51,PM2.5,1
Onondaga,2020-07-03,54,PM2.5,1
Onondaga,2020-07-04,55,PM2.5,1
Onondaga,2020-07-05,45,PM2.5,1
Onondaga,2020-07-06,38,Ozone,1
Onondaga,2020-07-07,46,Ozone,1
Onondaga,2020-07-08,51,Ozone,1
Onondaga,2020-07-09,50,Ozone,1
Onondaga,2020-07-10,41,Ozone,1
Onondaga,2020-07-11,40,Ozone,1
Onondaga,2020-07-12,31,Ozone,1
Onondaga,2020-07-13,25,PM2.5,1
Onondaga,2020-07-14,23,Ozone,1
Onondaga,2020-07-15,40,Ozone,1
Onondaga,2020-07-16,34,Ozone,1
Onondaga,2020-07-17,44,Ozone,1
Onondaga,2020-07-18,54,Ozone,1
Onondaga,2020-07-19,45,Ozone,1
Onondaga,2020-07-20,24,PM2.5,1
Onondaga,2020-07-21,30,Ozone,1
Onondaga,2020-07-22,28,Ozone,1
Onondaga,2020-07-23,40,Ozone,1
Onondaga,2020-07-24,34,Ozone,1
Onondaga,2020-07-25,41,Ozone,1
Onondaga,2020-07-26,49,Ozone,1
Onondaga,2020-07-27,43,Ozone,1
Onondaga,2020-07-28,30,Ozone,1
Onondaga,2020-07-29,28,Ozone,1
Onondaga,2020-07-30,31,Ozone,1
Onondaga,2020-07-31,23,Ozone,1
Onondaga,2020-08-01,29,Ozone,1
Onondaga,2020-08-02,36,Ozone,1
Onondaga,2020-08-03,34,Ozone,1
Onondaga,2020-08-04,27,Ozone,1
Onondaga,2020-08-05,30,Ozone,1
Onondaga,2020-08-06,34,Ozone,1
Onondaga,2020-08-07,33,Ozone,1
Onondaga,2020-08-08,42,Ozone,1
Onondaga,2020-08-09,49,Ozone,1
Onondaga,2020-08-10,48,Ozone,1
Onondaga,2020-08-11,44,Ozone,1
Onondaga,2020-08-12,34,Ozone,1
Onondaga,2020-08-13,32,Ozone,1
Onondaga,2020-08-14,38,PM2.5,1
Onondaga,2020-08-15,43,PM2.5,1
Onondaga,2020-08-16,35,PM2.5,1
Onondaga,2020-08-17,36,Ozone,1
Onondaga,2020-08-18,23,Ozone,1
Onondaga,2020-08-19,20,Ozone,1
Onondaga,2020-08-20,34,Ozone,1
Onondaga,2020-08-21,44,Ozone,1
Onondaga,2020-08-22,49,Ozone,1
Onondaga,2020-08-23,46,Ozone,1
Onondaga,2020-08-24,48,Ozone,1
Onondaga,2020-08-25,39,Ozone,1
Onondaga,2020-08-26,24,Ozone,1
Onondaga,2020-08-27,40,Ozone,1
Onondaga,2020-08-28,23,PM2.5,1
Onondaga,2020-08-29,34,Ozone,1
Onondaga,2020-08-30,24,Ozone,1
Onondaga,2020-08-31,27,Ozone,1
Onondaga,2020-09-01,31,Ozone,1
Onondaga,2020-09-02,29,Ozone,1
Onondaga,2020-09-03,33,Ozone,1
Onondaga,2020-09-04,32,Ozone,1
Onondaga,2020-09-05,31,Ozone,1
Onondaga,2020-09-06,30,Ozone,1
Onondaga,2020-09-07,39,Ozone,1
Onondaga,2020-09-08,42,Ozone,1
Onondaga,2020-09-09,48,Ozone,1
Onondaga,2020-09-10,35,PM2.5,1
Onondaga,2020-09-11,21,Ozone,1
Onondaga,2020-09-12,30,Ozone,1
Onondaga,2020-09-13,28,Ozone,1
Onondaga,2020-09-14,23,Ozone,1
Onondaga,2020-09-15,21,Ozone,1
Onondaga,2020-09-16,35,Ozone,1
Onondaga,2020-09-17,27,PM2.5,1
Onondaga,2020-09-18,25,Ozone,1
Onondaga,2020-09-19,24,Ozone,1
Onondaga,2020-09-20,25,Ozone,1
Onondaga,2020-09-21,30,Ozone,1
Onondaga,2020-09-22,33,Ozone,1
Onondaga,2020-09-23,40,Ozone,1
Onondaga,2020-09-24,54,PM2.5,1
Onondaga,2020-09-25,67,Ozone,1
Onondaga,2020-09-26,40,Ozone,1
Onondaga,2020-09-27,33,Ozone,1
Onondaga,2020-09-28,35,Ozone,1
Onondaga,2020-09-29,29,Ozone,1
Onondaga,2020-09-30,27,Ozone,1
Onondaga,2020-10-01,27,Ozone,1
Onondaga,2020-10-02,14,PM2.5,1
Onondaga,2020-10-03,27,Ozone,1
Onondaga,2020-10-04,27,Ozone,1
Onondaga,2020-10-05,26,PM2.5,1
Onondaga,2020-10-06,38,Ozone,1
Onondaga,2020-10-07,36,Ozone,1
Onondaga,2020-10-08,20,Ozone,1
Onondaga,2020-10-09,41,Ozone,1
Onondaga,2020-10-10,41,Ozone,1
Onondaga,2020-10-11,22,Ozone,1
Onondaga,2020-10-12,29,Ozone,1
Onondaga,2020-10-13,22,Ozone,1
Onondaga,2020-10-14,32,Ozone,1
Onondaga,2020-10-15,41,Ozone,1
Onondaga,2020-10-16,22,Ozone,1
Onondaga,2020-10-17,33,Ozone,1
Onondaga,2020-10-18,37,Ozone,1
Onondaga,2020-10-19,31,Ozone,1
Onondaga,2020-10-20,20,Ozone,1
Onondaga,2020-10-21,26,PM2.5,1
Onondaga,2020-10-22,26,PM2.5,1
Onondaga,2020-10-23,35,Ozone,1
Onondaga,2020-10-24,20,Ozone,1
Onondaga,2020-10-25,25,Ozone,1
Onondaga,2020-10-26,18,Ozone,1
Onondaga,2020-10-27,21,PM2.5,1
Onondaga,2020-10-28,23,PM2.5,1
Onondaga,2020-10-29,26,PM2.5,1
Onondaga,2020-10-30,26,Ozone,1
Onondaga,2020-10-31,27,Ozone,1
Onondaga,2020-11-01,25,Ozone,1
Onondaga,2020-11-02,31,Ozone,1
Onondaga,2020-11-03,24,Ozone,1
Onondaga,2020-11-04,35,Ozone,1
Onondaga,2020-11-05,41,Ozone,1
Onondaga,2020-11-06,44,Ozone,1
Onondaga,2020-11-07,55,PM2.5,1
Onondaga,2020-11-08,55,PM2.5,1
Onondaga,2020-11-09,53,PM2.5,1
Onondaga,2020-11-10,32,Ozone,1
Onondaga,2020-11-11,25,Ozone,1
Onondaga,2020-11-12,22,Ozone,1
Onondaga,2020-11-13,30,PM2.5,1
Onondaga,2020-11-14,25,Ozone,1
Onondaga,2020-11-15,31,Ozone,1
Onondaga,2020-11-16,28,PM2.5,1
Onondaga,2020-11-17,32,Ozone,1
Onondaga,2020-11-18,28,Ozone,1
Onondaga,2020-11-19,30,Ozone,1
Onondaga,2020-11-20,33,Ozone,1
Onondaga,2020-11-21,23,Ozone,1
Onondaga,2020-11-22,23,Ozone,1
Onondaga,2020-11-23,23,PM2.5,1
Onondaga,2020-11-24,22,PM2.5,1
Onondaga,2020-11-25,35,PM2.5,1
Onondaga,2020-11-26,25,PM2.5,1
Onondaga,2020-11-27,33,PM2.5,1
Onondaga,2020-11-28,38,PM2.5,1
Onondaga,2020-11-29,27,PM2.5,1
Onondaga,2020-11-30,30,PM2.5,1
Onondaga,2020-12-01,20,Ozone,1
Onondaga,2020-12-02,31,Ozone,1
Onondaga,2020-12-03,30,Ozone,1
Onondaga,2020-12-04,32,Ozone,1
Onondaga,2020-12-05,45,PM2.5,1
Onondaga,2020-12-06,29,Ozone,1
Onondaga,2020-12-07,28,Ozone,1
Onondaga,2020-12-08,25,Ozone,1
Onondaga,2020-12-09,48,PM2.5,1
Onondaga,2020-12-10,32,PM2.5,1
Onondaga,2020-12-11,54,PM2.5,1
Onondaga,2020-12-12,61,PM2.5,1
Onondaga,2020-12-13,26,Ozone,1
Onondaga,2020-12-14,24,Ozone,1
Onondaga,2020-12-15,28,Ozone,1
Onondaga,2020-12-16,24,Ozone,1
Onondaga,2020-12-17,26,Ozone,1
Onondaga,2020-12-18,45,PM2.5,1
Onondaga,2020-12-19,48,PM2.5,1
Onondaga,2020-12-20,48,PM2.5,1
Onondaga,2020-12-21,48,PM2.5,1
Onondaga,2020-12-22,32,PM2.5,1
Onondaga,2020-12-23,31,Ozone,1
Onondaga,2020-12-24,30,Ozone,1
Onondaga,2020-12-25,22,Ozone,1
Onondaga,2020-12-26,23,Ozone,1
Onondaga,2020-12-27,32,PM2.5,1
Onondaga,2020-12-28,33,PM2.5,1
Onondaga,2020-12-29,30,Ozone,1
Onondaga,2020-12-30,31,Ozone,1
Onondaga,2020-12-31,32,PM2.5,1
Orange,2020-01-01,32,PM2.5,1
Orange,2020-01-02,41,PM2.5,1
Orange,2020-01-03,57,PM2.5,1
Orange,2020-01-04,45,PM2.5,1
Orange,2020-01-05,27,PM2.5,1
Orange,2020-01-06,35,PM2.5,1
Orange,2020-01-07,38,PM2.5,1
Orange,2020-01-08,39,PM2.5,1
Orange,2020-01-09,33,PM2.5,1
Orange,2020-01-10,49,PM2.5,1
Orange,2020-01-11,43,PM2.5,1
Orange,2020-01-12,28,PM2.5,1
Orange,2020-01-13,35,PM2.5,1
Orange,2020-01-14,38,PM2.5,1
Orange,2020-01-15,47,PM2.5,1
Orange,2020-01-16,32,PM2.5,1
Orange,2020-01-17,29,PM2.5,1
Orange,2020-01-18,22,PM2.5,1
Orange,2020-01-19,36,PM2.5,1
Orange,2020-01-20,28,PM2.5,1
Orange,2020-01-21,45,PM2.5,1
Orange,2020-01-22,55,PM2.5,1
Orange,2020-01-23,59,PM2.5,1
Orange,2020-01-24,74,PM2.5,1
Orange,2020-01-25,27,PM2.5,1
Orange,2020-01-26,20,PM2.5,1
Orange,2020-01-27,25,PM2.5,1
Orange,2020-01-28,20,PM2.5,1
Orange,2020-01-29,23,PM2.5,1
Orange,2020-01-30,33,PM2.5,1
Orange,2020-01-31,57,PM2.5,1
Orange,2020-02-01,48,PM2.5,2
Orange,2020-02-02,37,PM2.5,2
Orange,2020-02-03,36,PM2.5,2
Orange,2020-02-04,47,PM2.5,2
Orange,2020-02-05,31,Ozone,2
Orange,2020-02-06,21,Ozone,2
Orange,2020-02-07,32,Ozone,2
Orange,2020-02-08,33,PM2.5,2
Orange,2020-02-09,33,PM2.5,2
Orange,2020-02-10,35,PM2.5,2
Orange,2020-02-11,31,Ozone,2
Orange,2020-02-12,34,Ozone,2
Orange,2020-02-13,29,Ozone,2
Orange,2020-02-14,32,Ozone,2
Orange,2020-02-15,40,PM2.5,2
Orange,2020-02-16,35,PM2.5,2
Orange,2020-02-17,42,PM2.5,2
Orange,2020-02-18,33,PM2.5,2
Orange,2020-02-19,37,Ozone,2
Orange,2020-02-20,38,Ozone,2
Orange,2020-02-21,37,Ozone,2
Orange,2020-02-22,38,PM2.5,2
Orange,2020-02-23,41,Ozone,2
Orange,2020-02-24,47,PM2.5,2
Orange,2020-02-25,58,PM2.5,2
Orange,2020-02-26,40,PM2.5,2
Orange,2020-02-27,36,Ozone,2
Orange,2020-02-28,37,Ozone,2
Orange,2020-02-29,33,Ozone,2
Orange,2020-03-01,38,Ozone,2
Orange,2020-03-02,46,PM2.5,2
Orange,2020-03-03,36,PM2.5,2
Orange,2020-03-04,36,Ozone,2
Orange,2020-03-05,33,Ozone,2
Orange,2020-03-06,33,Ozone,2
Orange,2020-03-07,40,Ozone,2
Orange,2020-03-08,39,Ozone,2
Orange,2020-03-09,44,Ozone,2
Orange,2020-03-10,34,Ozone,2
Orange,2020-03-11,34,Ozone,2
Orange,2020-03-12,31,Ozone,2
Orange,2020-03-13,40,Ozone,2
Orange,2020-03-14,36,Ozone,2
Orange,2020-03-15,40,Ozone,2
Orange,2020-03-16,37,Ozone,2
Orange,2020-03-17,31,Ozone,2
Orange,2020-03-18,37,Ozone,2
Orange,2020-03-19,33,Ozone,2
Orange,2020-03-20,36,Ozone,2
Orange,2020-03-21,39,Ozone,2
Orange,2020-03-22,40,Ozone,2
Orange,2020-03-23,36,Ozone,2
Orange,2020-03-24,37,Ozone,2
Orange,2020-03-25,31,Ozone,2
Orange,2020-03-26,39,Ozone,2
Orange,2020-03-27,44,Ozone,2
Orange,2020-03-28,32,Ozone,2
Orange,2020-03-29,37,Ozone,2
Orange,2020-03-30,31,Ozone,2
Orange,2020-03-31,35,Ozone,2
Orange,2020-04-01,40,Ozone,2
Orange,2020-04-02,39,Ozone,2
Orange,2020-04-03,32,Ozone,2
Orange,2020-04-04,37,Ozone,2
Orange,2020-04-05,36,Ozone,2
Orange,2020-04-06,41,Ozone,2
Orange,2020-04-07,48,Ozone,2
Orange,2020-04-08,37,Ozone,2
Orange,2020-04-09,41,Ozone,2
Orange,2020-04-10,34,Ozone,2
Orange,2020-04-11,42,Ozone,2
Orange,2020-04-12,45,Ozone,2
Orange,2020-04-13,43,Ozone,2
Orange,2020-04-14,42,Ozone,2
Orange,2020-04-15,42,Ozone,2
Orange,2020-04-16,39,Ozone,2
Orange,2020-04-17,43,Ozone,2
Orange,2020-04-18,40,Ozone,2
Orange,2020-04-19,47,Ozone,2
Orange,2020-04-20,40,Ozone,2
Orange,2020-04-21,18,PM2.5,1
Orange,2020-04-22,39,Ozone,2
Orange,2020-04-23,23,PM2.5,1
Orange,2020-04-24,34,Ozone,2
Orange,2020-04-25,39,Ozone,2
Orange,2020-04-26,39,Ozone,2
Orange,2020-04-27,38,Ozone,2
Orange,2020-04-28,40,Ozone,2
Orange,2020-04-29,42,Ozone,2
Orange,2020-04-30,40,Ozone,2
Orange,2020-05-01,43,Ozone,2
Orange,2020-05-02,39,Ozone,2
Orange,2020-05-03,47,Ozone,2
Orange,2020-05-04,36,Ozone,2
Orange,2020-05-05,44,Ozone,2
Orange,2020-05-06,29,Ozone,2
Orange,2020-05-07,42,Ozone,2
Orange,2020-05-08,37,Ozone,2
Orange,2020-05-09,29,Ozone,2
Orange,2020-05-10,43,Ozone,2
Orange,2020-05-11,33,Ozone,2
Orange,2020-05-12,42,Ozone,2
Orange,2020-05-13,41,Ozone,2
Orange,2020-05-14,50,Ozone,2
Orange,2020-05-15,44,Ozone,2
Orange,2020-05-16,37,Ozone,2
Orange,2020-05-17,45,Ozone,2
Orange,2020-05-18,34,Ozone,2
Orange,2020-05-19,44,Ozone,2
Orange,2020-05-20,43,Ozone,2
Orange,2020-05-21,45,Ozone,2
Orange,2020-05-22,40,Ozone,2
Orange,2020-05-23,31,Ozone,2
Orange,2020-05-24,38,Ozone,2
Orange,2020-05-25,32,Ozone,2
Orange,2020-05-26,50,Ozone,2
Orange,2020-05-27,37,Ozone,2
Orange,2020-05-28,19,Ozone,2
Orange,2020-05-29,31,Ozone,2
Orange,2020-05-30,38,Ozone,2
Orange,2020-05-31,31,Ozone,2
Orange,2020-06-01,36,Ozone,1
Orange,2020-06-02,38,Ozone,2
Orange,2020-06-03,38,Ozone,2
Orange,2020-06-04,43,Ozone,2
Orange,2020-06-05,35,Ozone,2
Orange,2020-06-06,45,Ozone,2
Orange,2020-06-07,31,Ozone,2
Orange,2020-06-08,26,Ozone,2
Orange,2020-06-09,71,Ozone,1
Orange,2020-06-10,97,Ozone,2
Orange,2020-06-11,35,PM2.5,1
Orange,2020-06-12,44,Ozone,2
Orange,2020-06-13,0,PM2.5,1
Orange,2020-06-14,18,PM2.5,1
Orange,2020-06-15,34,Ozone,2
Orange,2020-06-16,37,Ozone,2
Orange,2020-06-17,49,Ozone,2
Orange,2020-06-18,28,Ozone,2
Orange,2020-06-19,38,Ozone,2
Orange,2020-06-20,44,Ozone,2
Orange,2020-06-21,36,Ozone,2
Orange,2020-06-22,58,Ozone,2
Orange,2020-06-23,67,Ozone,2
Orange,2020-06-24,36,Ozone,2
Orange,2020-06-25,45,Ozone,2
Orange,2020-06-26,44,Ozone,2
Orange,2020-06-27,70,PM2.5,2
Orange,2020-06-28,33,PM2.5,2
Orange,2020-06-29,29,Ozone,2
Orange,2020-06-30,37,Ozone,1
Orange,2020-07-01,34,Ozone,2
Orange,2020-07-02,40,PM2.5,2
Orange,2020-07-03,32,PM2.5,2
Orange,2020-07-04,27,Ozone,2
Orange,2020-07-05,80,PM2.5,2
Orange,2020-07-06,46,Ozone,2
Orange,2020-07-07,46,Ozone,2
Orange,2020-07-08,37,PM2.5,2
Orange,2020-07-09,64,Ozone,2
Orange,2020-07-10,18,Ozone,1
Orange,2020-07-11,39,Ozone,2
Orange,2020-07-12,13,PM2.5,1
Orange,2020-07-13,33,Ozone,2
Orange,2020-07-14,22,Ozone,2
Orange,2020-07-15,36,Ozone,2
Orange,2020-07-16,35,Ozone,2
Orange,2020-07-17,30,Ozone,2
Orange,2020-07-18,39,Ozone,2
Orange,2020-07-19,50,Ozone,2
Orange,2020-07-20,37,Ozone,2
Orange,2020-07-21,36,Ozone,2
Orange,2020-07-22,45,Ozone,2
Orange,2020-07-23,36,Ozone,2
Orange,2020-07-24,36,Ozone,2
Orange,2020-07-25,38,Ozone,2
Orange,2020-07-26,41,Ozone,2
Orange,2020-07-27,43,Ozone,2
Orange,2020-07-28,33,Ozone,2
Orange,2020-07-29,42,Ozone,2
Orange,2020-07-30,37,Ozone,2
Orange,2020-07-31,32,Ozone,2
Orange,2020-08-01,39,Ozone,2
Orange,2020-08-02,33,PM2.5,2
Orange,2020-08-03,35,Ozone,2
Orange,2020-08-04,25,PM2.5,2
Orange,2020-08-05,38,Ozone,2
Orange,2020-08-06,41,Ozone,2
Orange,2020-08-07,40,Ozone,2
Orange,2020-08-08,45,Ozone,2
Orange,2020-08-09,43,Ozone,2
Orange,2020-08-10,38,PM2.5,1
Orange,2020-08-11,31,PM2.5,1
Orange,2020-08-12,47,Ozone,2
Orange,2020-08-13,31,Ozone,2
Orange,2020-08-14,31,Ozone,2
Orange,2020-08-15,27,Ozone,2
Orange,2020-08-16,29,PM2.5,2
Orange,2020-08-17,27,Ozone,2
Orange,2020-08-18,31,Ozone,2
Orange,2020-08-19,29,Ozone,2
Orange,2020-08-20,27,Ozone,2
Orange,2020-08-21,44,Ozone,2
Orange,2020-08-22,41,PM2.5,2
Orange,2020-08-23,40,PM2.5,2
Orange,2020-08-24,40,Ozone,2
Orange,2020-08-25,43,Ozone,2
Orange,2020-08-26,29,Ozone,2
Orange,2020-08-27,39,Ozone,1
Orange,2020-08-28,31,PM2.5,2
Orange,2020-08-29,28,Ozone,2
Orange,2020-08-30,25,Ozone,2
Orange,2020-08-31,31,Ozone,2
Orange,2020-09-01,26,Ozone,2
Orange,2020-09-02,18,Ozone,2
Orange,2020-09-03,29,Ozone,2
Orange,2020-09-04,31,Ozone,2
Orange,2020-09-05,31,Ozone,2
Orange,2020-09-06,39,PM2.5,2
Orange,2020-09-07,42,Ozone,2
Orange,2020-09-08,42,Ozone,2
Orange,2020-09-09,46,Ozone,2
Orange,2020-09-10,15,Ozone,2
Orange,2020-09-11,25,Ozone,2
Orange,2020-09-12,30,Ozone,2
Orange,2020-09-13,31,Ozone,2
Orange,2020-09-14,26,Ozone,2
Orange,2020-09-15,24,Ozone,2
Orange,2020-09-16,31,Ozone,2
Orange,2020-09-17,31,Ozone,2
Orange,2020-09-18,27,Ozone,2
Orange,2020-09-19,25,Ozone,2
Orange,2020-09-20,29,Ozone,2
Orange,2020-09-21,28,Ozone,2
Orange,2020-09-22,35,Ozone,2
Orange,2020-09-23,42,Ozone,2
Orange,2020-09-24,52,PM2.5,2
Orange,2020-09-25,59,PM2.5,2
Orange,2020-09-26,42,PM2.5,2
Orange,2020-09-27,37,Ozone,2
Orange,2020-09-28,32,Ozone,2
Orange,2020-09-29,19,Ozone,2
Orange,2020-09-30,28,Ozone,2
Orange,2020-10-01,31,Ozone,2
Orange,2020-10-02,28,Ozone,2
Orange,2020-10-03,24,Ozone,2
Orange,2020-10-04,28,Ozone,2
Orange,2020-10-05,33,Ozone,2
Orange,2020-10-06,37,Ozone,2
Orange,2020-10-07,37,Ozone,2
Orange,2020-10-08,26,Ozone,2
Orange,2020-10-09,29,Ozone,2
Orange,2020-10-10,34,Ozone,2
Orange,2020-10-11,23,Ozone,2
Orange,2020-10-12,23,Ozone,2
Orange,2020-10-13,21,Ozone,2
Orange,2020-10-14,34,Ozone,2
Orange,2020-10-15,42,Ozone,2
Orange,2020-10-16,26,Ozone,2
Orange,2020-10-17,31,Ozone,2
Orange,2020-10-18,32,Ozone,2
Orange,2020-10-19,24,Ozone,2
Orange,2020-10-20,27,Ozone,2
Orange,2020-10-21,23,PM2.5,2
Orange,2020-10-22,35,PM2.5,2
Orange,2020-10-23,36,PM2.5,2
Orange,2020-10-24,19,Ozone,2
Orange,2020-10-25,25,Ozone,2
Orange,2020-10-26,15,Ozone,2
Orange,2020-10-27,23,Ozone,2
Orange,2020-10-28,16,PM2.5,2
Orange,2020-10-29,22,Ozone,2
Orange,2020-10-30,21,Ozone,2
Orange,2020-10-31,28,PM2.5,2
Orange,2020-11-01,24,Ozone,2
Orange,2020-11-02,32,Ozone,2
Orange,2020-11-03,31,Ozone,2
Orange,2020-11-04,35,PM2.5,2
Orange,2020-11-05,39,PM2.5,2
Orange,2020-11-06,48,PM2.5,2
Orange,2020-11-07,58,PM2.5,2
Orange,2020-11-08,75,PM2.5,2
Orange,2020-11-09,61,PM2.5,2
Orange,2020-11-10,36,PM2.5,2
Orange,2020-11-11,16,PM2.5,2
Orange,2020-11-12,19,Ozone,2
Orange,2020-11-13,17,PM2.5,2
Orange,2020-11-14,31,Ozone,2
Orange,2020-11-15,36,Ozone,2
Orange,2020-11-16,29,Ozone,2
Orange,2020-11-17,33,Ozone,2
Orange,2020-11-18,32,Ozone,2
Orange,2020-11-19,24,Ozone,2
Orange,2020-11-20,40,PM2.5,2
Orange,2020-11-21,43,PM2.5,2
Orange,2020-11-22,16,Ozone,2
Orange,2020-11-23,28,Ozone,2
Orange,2020-11-24,28,Ozone,2
Orange,2020-11-25,24,PM2.5,2
Orange,2020-11-26,27,PM2.5,2
Orange,2020-11-27,23,PM2.5,2
Orange,2020-11-28,27,PM2.5,2
Orange,2020-11-29,34,PM2.5,2
Orange,2020-11-30,26,PM2.5,1
Orange,2020-12-01,19,Ozone,2
Orange,2020-12-02,27,Ozone,2
Orange,2020-12-03,23,PM2.5,2
Orange,2020-12-04,24,PM2.5,2
Orange,2020-12-05,24,Ozone,2
Orange,2020-12-06,31,Ozone,2
Orange,2020-12-07,31,Ozone,2
Orange,2020-12-08,28,Ozone,2
Orange,2020-12-09,39,PM2.5,2
Orange,2020-12-10,32,PM2.5,2
Orange,2020-12-11,64,PM2.5,2
Orange,2020-12-12,70,PM2.5,2
Orange,2020-12-13,46,PM2.5,2
Orange,2020-12-14,24,Ozone,2
Orange,2020-12-15,28,Ozone,2
Orange,2020-12-16,27,Ozone,2
Orange,2020-12-17,32,Ozone,2
Orange,2020-12-18,35,PM2.5,2
Orange,2020-12-19,60,PM2.5,2
Orange,2020-12-20,71,PM2.5,2
Orange,2020-12-21,60,PM2.5,2
Orange,2020-12-22,49,PM2.5,2
Orange,2020-12-23,28,PM2.5,2
Orange,2020-12-24,31,Ozone,2
Orange,2020-12-25,34,Ozone,2
Orange,2020-12-26,36,PM2.5,2
Orange,2020-12-27,49,PM2.5,2
Orange,2020-12-28,43,PM2.5,2
Orange,2020-12-29,51,PM2.5,2
Orange,2020-12-30,24,Ozone,2
Orange,2020-12-31,45,PM2.5,2
Oswego,2020-01-01,30,Ozone,1
Oswego,2020-01-02,32,Ozone,1
Oswego,2020-01-03,27,Ozone,1
Oswego,2020-01-04,26,Ozone,1
Oswego,2020-01-05,32,Ozone,1
Oswego,2020-01-06,34,Ozone,1
Oswego,2020-01-07,32,Ozone,1
Oswego,2020-01-08,31,Ozone,1
Oswego,2020-01-09,28,Ozone,1
Oswego,2020-01-10,25,Ozone,1
Oswego,2020-01-11,30,Ozone,1
Oswego,2020-01-12,29,Ozone,1
Oswego,2020-01-13,27,Ozone,1
Oswego,2020-01-14,22,Ozone,1
