"","county","aqi","pollutant","number_of_sites_reporting","date","deaths"
"5104","Richmond",22,"PM2.5",2,2020-11-23,776
"5105","Richmond",28,"PM2.5",2,2020-11-24,776
"5106","Richmond",27,"PM2.5",2,2020-11-25,776
"5107","Richmond",30,"PM2.5",2,2020-11-26,778
"5108","Richmond",30,"PM2.5",2,2020-11-27,778
"5109","Richmond",30,"PM2.5",2,2020-11-28,781
"5110","Richmond",37,"PM2.5",2,2020-11-29,781
"5111","Richmond",23,"PM2.5",2,2020-11-30,784
"5112","Richmond",19,"PM2.5",2,2020-12-01,789
"5113","Richmond",20,"PM2.5",2,2020-12-02,793
"5114","Richmond",29,"PM2.5",2,2020-12-03,794
"5115","Richmond",34,"PM2.5",2,2020-12-04,798
"5116","Richmond",46,"PM2.5",2,2020-12-05,803
"5117","Richmond",13,"PM2.5",2,2020-12-06,807
"5118","Richmond",21,"PM2.5",2,2020-12-07,808
"5119","Richmond",20,"PM2.5",2,2020-12-08,810
"5120","Richmond",42,"PM2.5",2,2020-12-09,812
"5121","Richmond",40,"PM2.5",2,2020-12-10,814
"5122","Richmond",56,"PM2.5",2,2020-12-11,817
"5123","Richmond",73,"PM2.5",2,2020-12-12,822
"5124","Richmond",48,"PM2.5",2,2020-12-13,826
"5125","Richmond",24,"PM2.5",2,2020-12-14,831
"5126","Richmond",22,"PM2.5",2,2020-12-15,835
"5127","Richmond",19,"PM2.5",2,2020-12-16,839
"5128","Richmond",25,"PM2.5",2,2020-12-17,841
"5129","Richmond",39,"PM2.5",2,2020-12-18,845
"5130","Richmond",47,"PM2.5",2,2020-12-19,847
"5131","Richmond",61,"PM2.5",2,2020-12-20,852
"5132","Richmond",58,"PM2.5",2,2020-12-21,854
"5133","Richmond",53,"PM2.5",2,2020-12-22,856
"5134","Richmond",27,"PM2.5",2,2020-12-23,861
"5135","Richmond",30,"PM2.5",2,2020-12-24,863
"5136","Richmond",27,"PM2.5",1,2020-12-25,869
"5137","Richmond",31,"PM2.5",2,2020-12-26,873
"5138","Richmond",42,"PM2.5",1,2020-12-27,874
"5139","Richmond",38,"PM2.5",1,2020-12-28,879
"5140","Richmond",28,"PM2.5",2,2020-12-29,885
"5141","Richmond",21,"PM2.5",1,2020-12-30,890
"5142","Richmond",40,"PM2.5",1,2020-12-31,892
"5143","Rockland",42,"Ozone",1,2020-03-27,0
"5144","Rockland",32,"Ozone",1,2020-03-28,0
"5145","Rockland",34,"Ozone",1,2020-03-29,0
"5146","Rockland",27,"Ozone",1,2020-03-30,0
"5147","Rockland",31,"Ozone",1,2020-03-31,0
"5148","Rockland",36,"Ozone",1,2020-04-01,0
"5149","Rockland",34,"Ozone",1,2020-04-02,0
"5150","Rockland",29,"Ozone",1,2020-04-03,0
"5151","Rockland",34,"Ozone",1,2020-04-04,71
"5152","Rockland",35,"PM2.5",1,2020-04-05,85
"5153","Rockland",38,"Ozone",1,2020-04-06,99
"5154","Rockland",45,"Ozone",1,2020-04-07,113
"5155","Rockland",31,"Ozone",1,2020-04-08,126
"5156","Rockland",37,"Ozone",1,2020-04-09,146
"5157","Rockland",33,"Ozone",1,2020-04-10,165
"5158","Rockland",38,"Ozone",1,2020-04-11,179
"5159","Rockland",39,"Ozone",1,2020-04-12,197
"5160","Rockland",34,"Ozone",1,2020-04-13,209
"5161","Rockland",36,"Ozone",1,2020-04-14,232
"5162","Rockland",38,"Ozone",1,2020-04-15,250
"5163","Rockland",32,"Ozone",1,2020-04-18,297
"5164","Rockland",43,"Ozone",1,2020-04-19,307
"5165","Rockland",34,"Ozone",1,2020-04-20,321
"5166","Rockland",34,"Ozone",1,2020-04-21,334
"5167","Rockland",36,"Ozone",1,2020-04-22,349
"5168","Rockland",34,"Ozone",1,2020-04-23,362
"5169","Rockland",28,"Ozone",1,2020-04-24,369
"5170","Rockland",37,"Ozone",1,2020-04-25,377
"5171","Rockland",33,"Ozone",1,2020-04-26,384
"5172","Rockland",33,"Ozone",1,2020-04-27,387
"5173","Rockland",12,"PM2.5",1,2020-04-28,392
"5174","Rockland",20,"PM2.5",1,2020-04-29,398
"5175","Rockland",33,"Ozone",1,2020-04-30,403
"5176","Rockland",37,"Ozone",1,2020-05-01,408
"5177","Rockland",37,"Ozone",1,2020-05-02,411
"5178","Rockland",48,"Ozone",1,2020-05-03,413
"5179","Rockland",35,"Ozone",1,2020-05-04,416
"5180","Rockland",38,"Ozone",1,2020-05-05,422
"5181","Rockland",31,"Ozone",1,2020-05-06,436
"5182","Rockland",38,"Ozone",1,2020-05-07,437
"5183","Rockland",32,"Ozone",1,2020-05-08,443
"5184","Rockland",27,"Ozone",1,2020-05-09,449
"5185","Rockland",40,"Ozone",1,2020-05-10,453
"5186","Rockland",30,"Ozone",1,2020-05-11,460
"5187","Rockland",37,"Ozone",1,2020-05-12,462
"5188","Rockland",39,"Ozone",1,2020-05-13,465
"5189","Rockland",43,"Ozone",1,2020-05-14,468
"5190","Rockland",50,"Ozone",1,2020-05-15,474
"5191","Rockland",38,"Ozone",1,2020-05-16,475
"5192","Rockland",44,"Ozone",1,2020-05-17,479
"5193","Rockland",42,"Ozone",1,2020-05-18,482
"5194","Rockland",36,"Ozone",1,2020-05-19,484
"5195","Rockland",36,"Ozone",1,2020-05-20,485
"5196","Rockland",40,"Ozone",1,2020-05-21,487
"5197","Rockland",42,"Ozone",1,2020-05-22,489
"5198","Rockland",27,"Ozone",1,2020-05-23,491
"5199","Rockland",36,"Ozone",1,2020-05-24,491
"5200","Rockland",29,"Ozone",1,2020-05-25,492
"5201","Rockland",39,"Ozone",1,2020-05-26,492
"5202","Rockland",33,"Ozone",1,2020-05-27,494
"5203","Rockland",14,"Ozone",1,2020-05-28,494
"5204","Rockland",23,"Ozone",1,2020-05-29,494
"5205","Rockland",38,"Ozone",1,2020-05-30,495
"5206","Rockland",28,"Ozone",1,2020-05-31,495
"5207","Rockland",32,"Ozone",1,2020-06-01,500
"5208","Rockland",39,"Ozone",1,2020-06-02,501
"5209","Rockland",36,"Ozone",1,2020-06-03,501
"5210","Rockland",46,"Ozone",1,2020-06-04,502
"5211","Rockland",33,"Ozone",1,2020-06-05,502
"5212","Rockland",47,"Ozone",1,2020-06-06,502
"5213","Rockland",30,"Ozone",1,2020-06-07,502
"5214","Rockland",29,"Ozone",1,2020-06-08,502
"5215","Rockland",58,"Ozone",1,2020-06-09,503
"5216","Rockland",87,"Ozone",1,2020-06-10,503
"5217","Rockland",27,"Ozone",1,2020-06-11,503
"5218","Rockland",45,"Ozone",1,2020-06-12,503
"5219","Rockland",31,"Ozone",1,2020-06-13,503
"5220","Rockland",31,"Ozone",1,2020-06-14,503
"5221","Rockland",34,"Ozone",1,2020-06-15,505
"5222","Rockland",41,"Ozone",1,2020-06-16,506
"5223","Rockland",38,"Ozone",1,2020-06-17,506
"5224","Rockland",22,"Ozone",1,2020-06-18,506
"5225","Rockland",46,"Ozone",1,2020-06-19,506
"5226","Rockland",50,"Ozone",1,2020-06-20,506
"5227","Rockland",38,"Ozone",1,2020-06-21,506
"5228","Rockland",71,"Ozone",1,2020-06-22,506
"5229","Rockland",93,"Ozone",1,2020-06-23,506
"5230","Rockland",38,"Ozone",1,2020-06-24,506
"5231","Rockland",49,"Ozone",1,2020-06-25,506
"5232","Rockland",50,"Ozone",1,2020-06-26,506
"5233","Rockland",37,"Ozone",1,2020-06-27,506
"5234","Rockland",36,"Ozone",1,2020-06-28,506
"5235","Rockland",32,"Ozone",1,2020-06-29,506
"5236","Rockland",30,"Ozone",1,2020-06-30,506
"5237","Rockland",37,"Ozone",1,2020-07-01,506
"5238","Rockland",30,"Ozone",1,2020-07-02,506
"5239","Rockland",42,"PM2.5",1,2020-07-03,506
"5240","Rockland",56,"PM2.5",1,2020-07-04,506
"5241","Rockland",79,"PM2.5",1,2020-07-05,506
"5242","Rockland",61,"Ozone",1,2020-07-06,506
"5243","Rockland",42,"Ozone",1,2020-07-07,506
"5244","Rockland",37,"Ozone",1,2020-07-08,506
"5245","Rockland",87,"Ozone",1,2020-07-09,506
"5246","Rockland",18,"Ozone",1,2020-07-10,506
"5247","Rockland",38,"Ozone",1,2020-07-11,506
"5248","Rockland",31,"Ozone",1,2020-07-12,506
"5249","Rockland",33,"Ozone",1,2020-07-13,506
"5250","Rockland",27,"Ozone",1,2020-07-14,506
"5251","Rockland",38,"Ozone",1,2020-07-15,506
"5252","Rockland",31,"Ozone",1,2020-07-16,506
"5253","Rockland",35,"Ozone",1,2020-07-17,506
"5254","Rockland",36,"Ozone",1,2020-07-18,506
"5255","Rockland",54,"Ozone",1,2020-07-19,506
"5256","Rockland",41,"Ozone",1,2020-07-20,506
"5257","Rockland",38,"Ozone",1,2020-07-21,506
"5258","Rockland",67,"Ozone",1,2020-07-22,507
"5259","Rockland",44,"Ozone",1,2020-07-23,507
"5260","Rockland",35,"Ozone",1,2020-07-24,507
"5261","Rockland",41,"Ozone",1,2020-07-25,507
"5262","Rockland",43,"Ozone",1,2020-07-26,507
"5263","Rockland",49,"Ozone",1,2020-07-27,507
"5264","Rockland",38,"Ozone",1,2020-07-28,507
"5265","Rockland",47,"Ozone",1,2020-07-29,507
"5266","Rockland",45,"Ozone",1,2020-07-30,507
"5267","Rockland",34,"Ozone",1,2020-07-31,507
"5268","Rockland",47,"Ozone",1,2020-08-01,507
"5269","Rockland",36,"Ozone",1,2020-08-02,507
"5270","Rockland",42,"Ozone",1,2020-08-03,507
"5271","Rockland",21,"Ozone",1,2020-08-04,507
"5272","Rockland",41,"Ozone",1,2020-08-05,507
"5273","Rockland",51,"Ozone",1,2020-08-06,507
"5274","Rockland",48,"Ozone",1,2020-08-07,507
"5275","Rockland",41,"Ozone",1,2020-08-08,507
"5276","Rockland",48,"Ozone",1,2020-08-09,507
"5277","Rockland",54,"Ozone",1,2020-08-10,507
"5278","Rockland",58,"Ozone",1,2020-08-11,507
"5279","Rockland",61,"Ozone",1,2020-08-12,507
"5280","Rockland",38,"Ozone",1,2020-08-13,507
"5281","Rockland",34,"Ozone",1,2020-08-14,507
"5282","Rockland",27,"PM2.5",1,2020-08-15,507
"5283","Rockland",22,"Ozone",1,2020-08-16,507
"5284","Rockland",27,"Ozone",1,2020-08-17,507
"5285","Rockland",29,"Ozone",1,2020-08-18,507
"5286","Rockland",27,"Ozone",1,2020-08-19,507
"5287","Rockland",26,"Ozone",1,2020-08-20,508
"5288","Rockland",48,"Ozone",1,2020-08-21,508
"5289","Rockland",42,"Ozone",1,2020-08-22,508
"5290","Rockland",67,"Ozone",1,2020-08-23,508
"5291","Rockland",44,"Ozone",1,2020-08-24,508
"5292","Rockland",43,"Ozone",1,2020-08-25,508
"5293","Rockland",25,"Ozone",1,2020-08-26,508
"5294","Rockland",45,"Ozone",1,2020-08-27,508
"5295","Rockland",32,"Ozone",1,2020-08-28,508
"5296","Rockland",23,"Ozone",1,2020-08-29,508
"5297","Rockland",23,"Ozone",1,2020-08-30,508
"5298","Rockland",31,"Ozone",1,2020-08-31,508
"5299","Rockland",26,"Ozone",1,2020-09-01,508
"5300","Rockland",16,"Ozone",1,2020-09-02,508
"5301","Rockland",32,"Ozone",1,2020-09-03,508
"5302","Rockland",32,"Ozone",1,2020-09-04,508
"5303","Rockland",31,"Ozone",1,2020-09-05,508
"5304","Rockland",39,"Ozone",1,2020-09-06,508
"5305","Rockland",38,"Ozone",1,2020-09-07,508
"5306","Rockland",54,"Ozone",1,2020-09-08,508
"5307","Rockland",34,"Ozone",1,2020-09-09,509
"5308","Rockland",18,"Ozone",1,2020-09-10,509
"5309","Rockland",26,"Ozone",1,2020-09-11,509
"5310","Rockland",27,"Ozone",1,2020-09-12,509
"5311","Rockland",25,"Ozone",1,2020-09-13,509
"5312","Rockland",23,"Ozone",1,2020-09-14,509
"5313","Rockland",22,"Ozone",1,2020-09-15,509
"5314","Rockland",29,"Ozone",1,2020-09-16,509
"5315","Rockland",33,"Ozone",1,2020-09-17,509
"5316","Rockland",23,"Ozone",1,2020-09-18,509
"5317","Rockland",26,"Ozone",1,2020-09-19,509
"5318","Rockland",24,"Ozone",1,2020-09-20,509
"5319","Rockland",25,"Ozone",1,2020-09-21,509
"5320","Rockland",36,"Ozone",1,2020-09-22,509
"5321","Rockland",42,"Ozone",1,2020-09-23,509
"5322","Rockland",46,"PM2.5",1,2020-09-24,509
"5323","Rockland",55,"PM2.5",1,2020-09-25,509
"5324","Rockland",38,"Ozone",1,2020-09-26,509
"5325","Rockland",37,"Ozone",1,2020-09-27,509
"5326","Rockland",27,"Ozone",1,2020-09-28,509
"5327","Rockland",18,"Ozone",1,2020-09-29,509
"5328","Rockland",25,"Ozone",1,2020-09-30,509
"5329","Rockland",30,"Ozone",1,2020-10-01,509
"5330","Rockland",23,"Ozone",1,2020-10-02,509
"5331","Rockland",24,"Ozone",1,2020-10-03,509
"5332","Rockland",31,"Ozone",1,2020-10-04,509
"5333","Rockland",37,"Ozone",1,2020-10-05,509
"5334","Rockland",37,"Ozone",1,2020-10-06,509
"5335","Rockland",35,"Ozone",1,2020-10-07,509
"5336","Rockland",25,"Ozone",1,2020-10-08,509
"5337","Rockland",31,"Ozone",1,2020-10-09,509
"5338","Rockland",31,"Ozone",1,2020-10-10,509
"5339","Rockland",24,"PM2.5",1,2020-10-11,509
"5340","Rockland",22,"Ozone",1,2020-10-12,509
"5341","Rockland",20,"Ozone",1,2020-10-13,509
"5342","Rockland",36,"Ozone",1,2020-10-14,509
"5343","Rockland",43,"Ozone",1,2020-10-15,509
"5344","Rockland",30,"Ozone",1,2020-10-16,509
"5345","Rockland",30,"Ozone",1,2020-10-17,509
"5346","Rockland",31,"Ozone",1,2020-10-18,510
"5347","Rockland",26,"Ozone",1,2020-10-19,510
"5348","Rockland",23,"Ozone",1,2020-10-20,510
"5349","Rockland",16,"PM2.5",1,2020-10-21,511
"5350","Rockland",37,"PM2.5",1,2020-10-22,512
"5351","Rockland",28,"PM2.5",1,2020-10-23,512
"5352","Rockland",18,"Ozone",1,2020-10-24,512
"5353","Rockland",25,"Ozone",1,2020-10-25,512
"5354","Rockland",17,"Ozone",1,2020-10-26,512
"5355","Rockland",21,"Ozone",1,2020-10-27,512
"5356","Rockland",14,"Ozone",1,2020-10-28,513
"5357","Rockland",24,"Ozone",1,2020-10-29,513
"5358","Rockland",21,"Ozone",1,2020-10-30,513
"5359","Rockland",26,"Ozone",1,2020-10-31,513
"5360","Rockland",25,"Ozone",1,2020-11-01,514
"5361","Rockland",32,"Ozone",1,2020-11-02,514
"5362","Rockland",30,"Ozone",1,2020-11-03,514
"5363","Rockland",30,"PM2.5",1,2020-11-04,514
"5364","Rockland",37,"Ozone",1,2020-11-05,514
"5365","Rockland",42,"PM2.5",1,2020-11-06,514
"5366","Rockland",51,"PM2.5",1,2020-11-07,515
"5367","Rockland",55,"PM2.5",1,2020-11-08,516
"5368","Rockland",61,"PM2.5",1,2020-11-09,516
"5369","Rockland",35,"PM2.5",1,2020-11-10,516
"5370","Rockland",18,"Ozone",1,2020-11-11,517
"5371","Rockland",21,"Ozone",1,2020-11-12,517
"5372","Rockland",22,"Ozone",1,2020-11-13,518
"5373","Rockland",31,"Ozone",1,2020-11-14,518
"5374","Rockland",37,"Ozone",1,2020-11-15,518
"5375","Rockland",31,"Ozone",1,2020-11-16,519
"5376","Rockland",33,"Ozone",1,2020-11-17,519
"5377","Rockland",32,"Ozone",1,2020-11-18,519
"5378","Rockland",25,"Ozone",1,2020-11-19,519
"5379","Rockland",36,"PM2.5",1,2020-11-20,520
"5380","Rockland",42,"PM2.5",1,2020-11-21,522
"5381","Rockland",22,"Ozone",1,2020-11-22,523
"5382","Rockland",28,"Ozone",1,2020-11-23,525
"5383","Rockland",28,"Ozone",1,2020-11-24,525
"5384","Rockland",29,"PM2.5",1,2020-11-25,525
"5385","Rockland",25,"Ozone",1,2020-11-26,526
"5386","Rockland",24,"Ozone",1,2020-11-27,526
"5387","Rockland",27,"Ozone",1,2020-11-28,527
"5388","Rockland",32,"PM2.5",1,2020-11-29,528
"5389","Rockland",26,"PM2.5",1,2020-11-30,528
"5390","Rockland",20,"Ozone",1,2020-12-01,529
"5391","Rockland",25,"Ozone",1,2020-12-02,530
"5392","Rockland",25,"PM2.5",1,2020-12-03,530
"5393","Rockland",32,"PM2.5",1,2020-12-04,531
"5394","Rockland",24,"Ozone",1,2020-12-05,531
"5395","Rockland",31,"Ozone",1,2020-12-06,534
"5396","Rockland",31,"Ozone",1,2020-12-07,534
"5397","Rockland",28,"Ozone",1,2020-12-08,538
"5398","Rockland",35,"PM2.5",1,2020-12-09,540
"5399","Rockland",27,"Ozone",1,2020-12-10,542
"5400","Rockland",52,"PM2.5",1,2020-12-11,543
"5401","Rockland",52,"PM2.5",1,2020-12-12,547
"5402","Rockland",39,"PM2.5",1,2020-12-13,549
"5403","Rockland",24,"Ozone",1,2020-12-14,554
"5404","Rockland",26,"Ozone",1,2020-12-15,555
"5405","Rockland",28,"Ozone",1,2020-12-16,555
"5406","Rockland",31,"Ozone",1,2020-12-17,557
"5407","Rockland",31,"PM2.5",1,2020-12-18,558
"5408","Rockland",40,"PM2.5",1,2020-12-19,563
"5409","Rockland",59,"PM2.5",1,2020-12-20,564
"5410","Rockland",54,"PM2.5",1,2020-12-21,566
"5411","Rockland",42,"PM2.5",1,2020-12-22,571
"5412","Rockland",30,"Ozone",1,2020-12-23,572
"5413","Rockland",33,"Ozone",1,2020-12-24,573
"5414","Rockland",34,"Ozone",1,2020-12-25,575
"5415","Rockland",34,"PM2.5",1,2020-12-26,577
"5416","Rockland",43,"PM2.5",1,2020-12-27,577
"5417","Rockland",41,"PM2.5",1,2020-12-28,577
"5418","Rockland",31,"Ozone",1,2020-12-29,581
"5419","Rockland",22,"Ozone",1,2020-12-30,585
"5420","Rockland",37,"PM2.5",1,2020-12-31,587
"5421","Saratoga",35,"Ozone",1,2020-03-27,0
"5422","Saratoga",31,"Ozone",1,2020-03-28,0
"5423","Saratoga",37,"Ozone",1,2020-03-29,0
"5424","Saratoga",34,"Ozone",1,2020-03-30,0
"5425","Saratoga",36,"Ozone",1,2020-03-31,0
"5426","Saratoga",42,"Ozone",1,2020-04-01,0
"5427","Saratoga",33,"Ozone",1,2020-04-02,0
"5428","Saratoga",32,"Ozone",1,2020-04-03,0
"5429","Saratoga",37,"Ozone",1,2020-04-04,3
"5430","Saratoga",34,"Ozone",1,2020-04-05,3
"5431","Saratoga",39,"Ozone",1,2020-04-06,5
"5432","Saratoga",44,"Ozone",1,2020-04-07,5
"5433","Saratoga",42,"Ozone",1,2020-04-08,5
"5434","Saratoga",38,"Ozone",1,2020-04-09,5
"5435","Saratoga",33,"Ozone",1,2020-04-10,5
"5436","Saratoga",42,"Ozone",1,2020-04-11,5
"5437","Saratoga",46,"Ozone",1,2020-04-12,6
"5438","Saratoga",43,"Ozone",1,2020-04-13,6
"5439","Saratoga",42,"Ozone",1,2020-04-14,6
"5440","Saratoga",42,"Ozone",1,2020-04-15,6
"5441","Saratoga",42,"Ozone",1,2020-04-18,9
"5442","Saratoga",47,"Ozone",1,2020-04-19,10
"5443","Saratoga",42,"Ozone",1,2020-04-20,10
"5444","Saratoga",39,"Ozone",1,2020-04-21,10
"5445","Saratoga",43,"Ozone",1,2020-04-22,10
"5446","Saratoga",45,"Ozone",1,2020-04-23,10
"5447","Saratoga",40,"Ozone",1,2020-04-24,11
"5448","Saratoga",47,"Ozone",1,2020-04-25,11
"5449","Saratoga",39,"Ozone",1,2020-04-26,11
"5450","Saratoga",36,"Ozone",1,2020-04-27,11
"5451","Saratoga",40,"Ozone",1,2020-04-28,11
"5452","Saratoga",43,"Ozone",1,2020-04-29,13
"5453","Saratoga",36,"Ozone",1,2020-04-30,13
"5454","Saratoga",34,"Ozone",1,2020-05-01,13
"5455","Saratoga",41,"Ozone",1,2020-05-02,13
"5456","Saratoga",49,"Ozone",1,2020-05-03,13
"5457","Saratoga",35,"Ozone",1,2020-05-04,13
"5458","Saratoga",35,"Ozone",1,2020-05-05,13
"5459","Saratoga",38,"Ozone",1,2020-05-06,13
"5460","Saratoga",42,"Ozone",1,2020-05-07,13
"5461","Saratoga",36,"Ozone",1,2020-05-08,13
"5462","Saratoga",31,"Ozone",1,2020-05-09,13
"5463","Saratoga",41,"Ozone",1,2020-05-10,13
"5464","Saratoga",34,"Ozone",1,2020-05-11,13
"5465","Saratoga",38,"Ozone",1,2020-05-12,13
"5466","Saratoga",39,"Ozone",1,2020-05-13,13
"5467","Saratoga",47,"Ozone",1,2020-05-14,13
"5468","Saratoga",43,"Ozone",1,2020-05-15,13
"5469","Saratoga",35,"Ozone",1,2020-05-16,13
"5470","Saratoga",39,"Ozone",1,2020-05-17,14
"5471","Saratoga",38,"Ozone",1,2020-05-18,14
"5472","Saratoga",40,"Ozone",1,2020-05-19,14
"5473","Saratoga",41,"Ozone",1,2020-05-20,14
"5474","Saratoga",49,"Ozone",1,2020-05-21,14
"5475","Saratoga",44,"Ozone",1,2020-05-22,14
"5476","Saratoga",42,"Ozone",1,2020-05-23,14
"5477","Saratoga",39,"Ozone",1,2020-05-24,14
"5478","Saratoga",32,"Ozone",1,2020-05-25,14
"5479","Saratoga",49,"Ozone",1,2020-05-26,14
"5480","Saratoga",48,"Ozone",1,2020-05-27,14
"5481","Saratoga",24,"Ozone",1,2020-05-28,14
"5482","Saratoga",34,"Ozone",1,2020-05-29,14
"5483","Saratoga",36,"Ozone",1,2020-05-30,14
"5484","Saratoga",28,"Ozone",1,2020-05-31,14
"5485","Saratoga",30,"Ozone",1,2020-06-01,14
"5486","Saratoga",39,"Ozone",1,2020-06-02,14
"5487","Saratoga",43,"Ozone",1,2020-06-03,14
"5488","Saratoga",44,"Ozone",1,2020-06-04,14
"5489","Saratoga",44,"Ozone",1,2020-06-05,14
"5490","Saratoga",43,"Ozone",1,2020-06-06,15
"5491","Saratoga",23,"Ozone",1,2020-06-07,15
"5492","Saratoga",24,"Ozone",1,2020-06-08,15
"5493","Saratoga",40,"Ozone",1,2020-06-09,15
"5494","Saratoga",44,"Ozone",1,2020-06-10,15
"5495","Saratoga",34,"Ozone",1,2020-06-11,15
"5496","Saratoga",39,"Ozone",1,2020-06-26,15
"5497","Saratoga",36,"Ozone",1,2020-06-27,15
"5498","Saratoga",28,"Ozone",1,2020-06-28,15
"5499","Saratoga",32,"Ozone",1,2020-06-29,15
"5500","Saratoga",35,"Ozone",1,2020-06-30,15
"5501","Saratoga",26,"Ozone",1,2020-07-01,15
"5502","Saratoga",27,"Ozone",1,2020-07-02,15
"5503","Saratoga",19,"Ozone",1,2020-07-03,15
"5504","Saratoga",32,"Ozone",1,2020-07-04,15
"5505","Saratoga",32,"Ozone",1,2020-07-05,15
"5506","Saratoga",37,"Ozone",1,2020-07-06,15
"5507","Saratoga",47,"Ozone",1,2020-07-07,15
"5508","Saratoga",45,"Ozone",1,2020-07-08,15
"5509","Saratoga",58,"Ozone",1,2020-07-09,15
"5510","Saratoga",29,"Ozone",1,2020-07-10,15
"5511","Saratoga",43,"Ozone",1,2020-07-11,15
"5512","Saratoga",32,"Ozone",1,2020-07-12,15
"5513","Saratoga",33,"Ozone",1,2020-07-13,15
"5514","Saratoga",22,"Ozone",1,2020-07-14,15
"5515","Saratoga",31,"Ozone",1,2020-07-15,15
"5516","Saratoga",30,"Ozone",1,2020-07-16,15
"5517","Saratoga",37,"Ozone",1,2020-07-17,15
"5518","Saratoga",44,"Ozone",1,2020-07-18,15
"5519","Saratoga",47,"Ozone",1,2020-07-19,15
"5520","Saratoga",38,"Ozone",1,2020-07-20,15
"5521","Saratoga",27,"Ozone",1,2020-07-21,15
"5522","Saratoga",23,"Ozone",1,2020-07-22,15
"5523","Saratoga",32,"Ozone",1,2020-07-23,15
"5524","Saratoga",31,"Ozone",1,2020-07-24,15
"5525","Saratoga",31,"Ozone",1,2020-07-25,15
"5526","Saratoga",44,"Ozone",1,2020-07-26,15
"5527","Saratoga",43,"Ozone",1,2020-07-27,15
"5528","Saratoga",27,"Ozone",1,2020-07-28,15
"5529","Saratoga",41,"Ozone",1,2020-07-29,15
"5530","Saratoga",37,"Ozone",1,2020-07-30,15
"5531","Saratoga",27,"Ozone",1,2020-07-31,15
"5532","Saratoga",31,"Ozone",1,2020-08-01,15
"5533","Saratoga",33,"Ozone",1,2020-08-02,15
"5534","Saratoga",33,"Ozone",1,2020-08-03,15
"5535","Saratoga",23,"Ozone",1,2020-08-04,15
"5536","Saratoga",31,"Ozone",1,2020-08-05,15
"5537","Saratoga",32,"Ozone",1,2020-08-06,15
"5538","Saratoga",33,"Ozone",1,2020-08-07,15
"5539","Saratoga",54,"Ozone",1,2020-08-08,15
"5540","Saratoga",42,"Ozone",1,2020-08-09,15
"5541","Saratoga",44,"Ozone",1,2020-08-10,15
"5542","Saratoga",51,"Ozone",1,2020-08-11,15
"5543","Saratoga",33,"Ozone",1,2020-08-12,15
"5544","Saratoga",33,"Ozone",1,2020-08-13,15
"5545","Saratoga",30,"Ozone",1,2020-08-14,15
"5546","Saratoga",23,"Ozone",1,2020-08-15,15
"5547","Saratoga",22,"Ozone",1,2020-08-16,15
"5548","Saratoga",31,"Ozone",1,2020-08-17,15
"5549","Saratoga",28,"Ozone",1,2020-08-18,15
"5550","Saratoga",20,"Ozone",1,2020-08-19,15
"5551","Saratoga",28,"Ozone",1,2020-08-20,15
"5552","Saratoga",43,"Ozone",1,2020-08-21,15
"5553","Saratoga",32,"Ozone",1,2020-08-22,15
"5554","Saratoga",40,"Ozone",1,2020-08-23,15
"5555","Saratoga",43,"Ozone",1,2020-08-24,15
"5556","Saratoga",37,"Ozone",1,2020-08-25,15
"5557","Saratoga",27,"Ozone",1,2020-08-26,15
"5558","Saratoga",16,"Ozone",1,2020-08-27,15
"5559","Saratoga",24,"Ozone",1,2020-08-28,15
"5560","Saratoga",26,"Ozone",1,2020-08-29,15
"5561","Saratoga",23,"Ozone",1,2020-08-30,15
"5562","Saratoga",27,"Ozone",1,2020-08-31,15
"5563","Saratoga",25,"Ozone",1,2020-09-01,15
"5564","Saratoga",22,"Ozone",1,2020-09-02,15
"5565","Saratoga",26,"Ozone",1,2020-09-03,15
"5566","Saratoga",28,"Ozone",1,2020-09-04,15
"5567","Saratoga",31,"Ozone",1,2020-09-05,15
"5568","Saratoga",28,"Ozone",1,2020-09-06,15
"5569","Saratoga",40,"Ozone",1,2020-09-07,15
"5570","Saratoga",42,"Ozone",1,2020-09-08,15
"5571","Saratoga",44,"Ozone",1,2020-09-09,15
"5572","Saratoga",21,"Ozone",1,2020-09-10,15
"5573","Saratoga",25,"Ozone",1,2020-09-11,15
"5574","Saratoga",25,"Ozone",1,2020-09-12,15
"5575","Saratoga",31,"Ozone",1,2020-09-13,15
"5576","Saratoga",23,"Ozone",1,2020-09-14,15
"5577","Saratoga",20,"Ozone",1,2020-09-15,15
"5578","Saratoga",36,"Ozone",1,2020-09-16,15
"5579","Saratoga",20,"Ozone",1,2020-09-17,15
"5580","Saratoga",28,"Ozone",1,2020-09-18,15
"5581","Saratoga",26,"Ozone",1,2020-09-19,15
"5582","Saratoga",27,"Ozone",1,2020-09-20,15
"5583","Saratoga",29,"Ozone",1,2020-09-21,15
"5584","Saratoga",32,"Ozone",1,2020-09-22,15
"5585","Saratoga",38,"Ozone",1,2020-09-23,15
"5586","Saratoga",41,"Ozone",1,2020-09-24,15
"5587","Saratoga",61,"Ozone",1,2020-09-25,15
"5588","Saratoga",44,"Ozone",1,2020-09-26,15
"5589","Saratoga",32,"Ozone",1,2020-09-27,15
"5590","Saratoga",35,"Ozone",1,2020-09-28,15
"5591","Saratoga",28,"Ozone",1,2020-09-29,15
"5592","Saratoga",28,"Ozone",1,2020-09-30,15
